it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	
0	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.50491587367921198	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.17891150641495107	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091	0.32600436726426091
1000	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.16206870389195299	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.15897701473888529	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706	0.003091689153067706
2000	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.13696920648933861	0.44778842636676958	0.44778842636676958	0.44778842636676958	0.44778842636676958	0.44778842636676958	0.44778842636676958	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.10787642886545253	0.18366199836446784	0.18366199836446784	0.18366199836446784	0.18366199836446784	0.18366199836446784	0.18366199836446784	0.18366199836446784	-0.310819219877431	-0.310819219877431	-0.310819219877431	-0.310819219877431	-0.310819219877431	-0.310819219877431	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	0.029092777623886082	-0.04669279187512923	-0.04669279187512923	-0.04669279187512923	-0.04669279187512923	-0.04669279187512923	-0.04669279187512923	-0.04669279187512923
3000	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.17757540628755378	0.49204603993485269	0.49204603993485269	0.49204603993485269	0.49204603993485269	0.12121145490931097	0.12121145490931097	0.12121145490931097	0.12121145490931097	0.12121145490931097	0.12121145490931097	0.12121145490931097	0.12121145490931097	0.12121145490931097	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	0.10152282897797921	-0.31447063364729888	-0.31447063364729888	-0.31447063364729888	-0.31447063364729888	0.056363951378242808	0.056363951378242808	0.056363951378242808	0.056363951378242808	0.056363951378242808	0.056363951378242808	0.056363951378242808	0.056363951378242808	0.056363951378242808	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571	0.076052577309574571
4000	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	0.13393634433711407	1.0953048262444733	1.0953048262444733	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	0.12452623721105302	-0.96136848190735924	-0.96136848190735924	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514	0.0094101071260610514
5000	0.36755103633747316	0.36755103633747316	0.36755103633747316	0.36755103633747316	0.36755103633747316	0.0768077718531157	0.0768077718531157	0.0768077718531157	0.0768077718531157	0.10637186503120565	0.10637186503120565	0.10637186503120565	0.10637186503120565	0.10637186503120565	0.10637186503120565	0.10637186503120565	0.10637186503120565	0.10637186503120565	0.10637186503120565	0.10637186503120565	0.10637186503120565	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.18777776151512654	0.20409316462988716	0.20409316462988716	1.1684377588881329	1.1684377588881329	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	0.095504903445381872	-0.80088672255065974	-0.80088672255065974	0.27204613289209129	0.27204613289209129	0.27204613289209129	-0.018697131592266172	-0.018697131592266172	-0.018697131592266172	-0.018697131592266172	0.010866961585823773	0.010866961585823773	0.010866961585823773	0.010866961585823773	0.010866961585823773	0.010866961585823773	0.010866961585823773	0.010866961585823773	0.010866961585823773	0.010866961585823773	0.010866961585823773	0.010866961585823773	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.092272858069744668	0.10858826118450529	0.10858826118450529
6000	0.24576765035903891	0.24576765035903891	0.24576765035903891	0.24576765035903891	0.24576765035903891	0.24576765035903891	0.049716202288676216	0.049716202288676216	0.049716202288676216	0.049716202288676216	0.049716202288676216	0.10410688449871106	0.10410688449871106	0.10410688449871106	0.10410688449871106	0.10410688449871106	0.10410688449871106	0.10410688449871106	0.10410688449871106	0.10410688449871106	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	0.17170403950291527	1.2385366698539233	1.2385366698539233	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	0.11122817896971919	-0.99276901949488439	-0.99276901949488439	0.13453947138931971	0.13453947138931971	0.13453947138931971	0.13453947138931971	-0.061511976681042975	-0.061511976681042975	-0.061511976681042975	-0.061511976681042975	-0.061511976681042975	-0.0071212944710081355	-0.0071212944710081355	-0.0071212944710081355	-0.0071212944710081355	-0.0071212944710081355	-0.0071212944710081355	-0.0071212944710081355	-0.0071212944710081355	-0.0071212944710081355	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077	0.060475860533196077
7000	0.19570714164636394	0.19570714164636394	0.19570714164636394	0.19570714164636394	0.19570714164636394	0.19570714164636394	0.19570714164636394	0.080760168370156565	0.080760168370156565	0.080760168370156565	0.080760168370156565	0.080760168370156565	0.080760168370156565	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.16045350643199566	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	0.17298153674456335	1.1512590330235659	1.1512590330235659	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	0.10319841885667363	-0.95555189137720198	-0.95555189137720198	0.092508722789690301	0.092508722789690301	0.092508722789690301	0.092508722789690301	0.092508722789690301	-0.02243825048651707	-0.02243825048651707	-0.02243825048651707	-0.02243825048651707	-0.02243825048651707	-0.02243825048651707	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.057255087575322022	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712	0.069783117887889712
8000	0.20319439357417365	0.20319439357417365	0.20319439357417365	0.20319439357417365	0.20319439357417365	0.20319439357417365	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.098152756029064231	0.15570886686530849	0.15570886686530849	0.15570886686530849	0.15570886686530849	0.15570886686530849	0.15570886686530849	0.15570886686530849	0.15570886686530849	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	0.34596184008871689	1.1340989502756442	1.1340989502756442	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	0.12134475168508105	-0.93090455670147054	-0.93090455670147054	0.081849641889092606	0.081849641889092606	0.081849641889092606	0.081849641889092606	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	-0.023191995656016817	0.034364115180227445	0.034364115180227445	0.034364115180227445	0.034364115180227445	0.034364115180227445	0.034364115180227445	0.034364115180227445	0.034364115180227445	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584	0.22461708840363584
